park,summit,aspect,transition,sciname,slope,sitelat,siteelev,site.probD,site.s.probD,family,genus,species,perenneating,leaves,habit,taxunit,startyear,startcover,endyear,endcover,changecover,propchangecover,latmin1090,latmax1090,latmean1090,latmedian1090,latrange1090,min.tmean,mean.tmean,max.tmean,min.snowdays,mean.snowdays,max.snowdays,min.wy.ppt,mean.wy.ppt,max.wy.ppt,min.pet,mean.pet,max.pet,min.aet,mean.aet,max.aet,min.cwd,mean.cwd,max.cwd,min.gs.ppt,mean.gs.ppt,max.gs.ppt,min.gdd,mean.gdd,max.gdd,start.lower,start.upper,end.lower,end.upper,startcover0,endcover0,allcover0,expanded,contracted,nochange,no0,climPC1,climPC2
RMN,VQS,N,VQS2,Trifolium parryi,11.76368237,40.406275,3623,2.12786306297228e-4,0.6771226034659513,Fabaceae,Trifolium,parryi,below,D,forb,dicot,2014,6.25,2019,6.157500000000001,-0.09249999999999936,-0.014566929133858169,37.71685,44.56171,39.46615828370359,39.4961,7.773919999999997,7.993,8.6435,9.65,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.4526524028462486,1.5964617071674276,1.7739313579562281,1.1212723458034741,1.190055384305686,1.2523251699745896,0.21215377267337354,0.4064063228617416,0.652659012152754,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,600,600,0,400,0,0,0,0,1,0,1,1.4233688175078056,-3.1663629112080036
RMN,VQS,N,VQS2,Trisetum spicatum,11.76368237,40.406275,3623,2.7123771650274377e-5,0.4045959455348278,Poaceae,Trisetum,spicatum,below,D,gram,monocot,2014,2.375,2019,0.5625,-1.8125,-0.7323232323232323,36.556822,65.85,45.76214695803549,44.12727,48.670199999999994,7.993,8.6435,9.65,230,241.66666666666666,256,833.3499999999996,997.6716666666662,1279.72,1.4526524028462486,1.5964617071674276,1.7739313579562281,1.1212723458034741,1.190055384305686,1.2523251699745896,0.21215377267337354,0.4064063228617416,0.652659012152754,97.27000000000004,155.94333333333333,228.30999999999997,163,185.5,198,400,600,400,400,0,0,0,0,1,0,1,1.4233688175078056,-3.1663629112080036
RMN,VQS,S,VQS1,Androsace septentrionalis,16.77601814,40.406275,3623,2.439267039780846e-5,0.2977917177752187,Primulaceae,Androsace,septentrionalis,below,D,forb,dicot,2010,0,2014,0,0,0,35.15328099,64.14,41.16176596336436,39.015445,39.565,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,0,0,600,0,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Arenaria fendleri,16.77601814,40.406275,3623,3.4601954700879214e-5,0.21754612835697257,Caryophyllaceae,Arenaria,fendleri,below,D,forb,dicot,2010,0.625,2014,0.3125,-0.3125,-0.4310344827586207,34.07361,39.633617,36.883189872734,36.6340975,16.1940056,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,600,400,400,600,0,0,0,0,1,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Artemisia arctica,16.77601814,40.406275,3623,1.3531357848131386e-5,0.11732180940139948,Asteraceae,Artemisia,arctica,below,D,forb,dicot,2010,0,2014,0,0,0,56.2167,68.61502,62.706422510310574,62.402833335,29.3240196,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,400,400,0,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Artemisia scopulorum,16.77601814,40.406275,3623,1.8168122972415408e-4,0.39393669750334104,Asteraceae,Artemisia,scopulorum,below,D,forb,dicot,2010,0,2014,0.125,0.125,1.25,37.435881,41.0685,38.856305011830365,38.9445,5.276200000000003,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,0,0,600,200,1,0,0,1,0,0,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Calamagrostis purpurascens,16.77601814,40.406275,3623,5.105466163530841e-5,0.653757060383732,Poaceae,Calamagrostis,purpurascens,below,D,gram,monocot,2010,2,2014,0,-2,-0.9523809523809523,38.443296,68.6011111111,52.99055444973834,48.35,43.3530511111,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,200,600,0,200,0,1,0,0,1,0,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Campanula rotundifolia,16.77601814,40.406275,3623,9.842529887707483e-6,0.1647509379641943,Campanulaceae,Campanula,rotundifolia,below,D,forb,dicot,2010,0,2014,0,0,0,35.238648,48.148611,42.2937950932948,43.13722,24.398611,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,200,400,0,0,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Campanula uniflora,16.77601814,40.406275,3623,1.1101608292651287e-4,0.7248215294143934,Campanulaceae,Campanula,uniflora,below,D,forb,dicot,2010,0,2014,0,0,0,38.8052485,69.8333,59.04011927495049,63.75,44.48329999999999,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,NA,NA,NA,NA,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Carex microptera,16.77601814,40.406275,3623,3.555132301380609e-6,0.0449141470411147,Cyperaceae,Carex,microptera,below,D,gram,monocot,2010,0,2014,0,0,0,35.9,46.903139,41.12876913614876,40.675718,21.8448057,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,NA,NA,NA,NA,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Carex rupestris,16.77601814,40.406275,3623,3.0942021075564494e-5,0.8336240860408299,Cyperaceae,Carex,rupestris,below,D,gram,monocot,2010,12,2014,6,-6,-0.49586776859504134,40.5693,72.05,61.47904061054136,64.793926,36.048303999999995,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,800,600,600,0,0,0,0,1,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Castilleja occidentalis,16.77601814,40.406275,3623,1.948611480873482e-4,0.34356078029188675,Scrophulariaceae,Castilleja,occidentalis,below,D,forb,dicot,2010,0.25,2014,0.0625,-0.1875,-0.5357142857142857,37.436664,40.83137,38.80312971865117,38.861846,5.200703330000003,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,400,400,400,0,0,0,0,1,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Cerastium arvense,16.77601814,40.406275,3623,6.739495783146566e-6,0.10817414665294088,Caryophyllaceae,Cerastium,arvense,below,D,forb,dicot,2010,0,2014,0,0,0,36.576125,48.4025,43.18673206611865,43.9557205,16.808605700000005,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,200,0,0,0,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Draba aurea,16.77601814,40.406275,3623,5.273828455439261e-5,0.30418702850906254,Brassicaceae,Draba,aurea,below,D,forb,dicot,2010,0,2014,0,0,0,35.35177,59.25,40.19161645123219,38.877583,27.4,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,200,200,0,0,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Draba breweri,16.77601814,40.406275,3623,1.5191476208296273e-7,2.752887666700838e-4,Brassicaceae,Draba,breweri,below,D,forb,dicot,2010,0.25,2014,0,-0.25,-0.7142857142857143,36.444298,38.134445,37.273881588795184,37.184483,1.869444999999999,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,0,0,400,200,0,1,0,0,1,0,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Draba grayana,16.77601814,40.406275,3623,7.273193881574902e-5,0.06943539931504877,Brassicaceae,Draba,grayana,below,D,forb,dicot,2010,0,2014,0.125,0.125,1.25,37.95503,39.8017264,39.1127322372093,39.35856,2.985006400000003,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,NA,NA,NA,NA,1,0,0,1,0,0,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Draba lonchocarpa,16.77601814,40.406275,3623,4.86465975454844e-5,0.8509518025163968,Brassicaceae,Draba,lonchocarpa,below,D,forb,dicot,2010,0,2014,0.3375,0.3375,3.375,38.99528,61.24,47.199605513551305,45.941725000000005,24.33639,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,NA,NA,NA,NA,1,0,0,1,0,0,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Draba streptocarpa,16.77601814,40.406275,3623,1.0602627081736966e-4,0.3767293674917206,Brassicaceae,Draba,streptocarpa,below,D,forb,dicot,2010,0.6875,2014,0,-0.6875,-0.873015873015873,37.0833333,40.0988705,38.97655254150376,38.9984,14.142759499999997,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,0,200,600,400,0,1,0,0,1,0,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Elymus scribneri,16.77601814,40.406275,3623,9.591068036769793e-5,0.363477756333855,Poaceae,Elymus,scribneri,below,D,gram,monocot,2010,0,2014,0,0,0,36.57754,45.017,39.45341910643411,38.9702705,11.626256000000003,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,0,200,200,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Erigeron peregrinus,16.77601814,40.406275,3623,1.2124320568267404e-5,0.2430053636123278,Asteraceae,Erigeron,peregrinus,below,D,forb,dicot,2010,0,2014,0.004999999999999999,0.004999999999999999,0.04999999999999999,39.607022,60.76,49.38403406773395,47.4788945,27.36508,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,NA,NA,NA,NA,1,0,0,1,0,0,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Erigeron pinnatisectus,16.77601814,40.406275,3623,1.5798403135189204e-4,0.20936455374066276,Asteraceae,Erigeron,pinnatisectus,below,D,forb,dicot,2010,0,2014,0,0,0,37.427954,40.108661,38.6890537021813,38.83961515,4.146454122899996,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,200,200,0,0,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Erigeron simplex,16.77601814,40.406275,3623,1.2445646535727043e-4,0.5730254983946904,Asteraceae,Erigeron,simplex,below,D,forb,dicot,2010,0.125,2014,0,-0.125,-0.5555555555555556,37.453554,46.75,41.79545314334781,40.20853525,18.1920719,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,400,400,400,0,1,0,0,1,0,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Eritrichium nanum,16.77601814,40.406275,3623,2.3498357807562663e-5,0.06764062365876093,Boraginaceae,Eritrichium,nanum,below,D,forb,dicot,2010,0.25,2014,0.125,-0.125,-0.35714285714285715,39.934582,47.1149,45.22070038095238,45.358785,9.93495,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,200,200,400,200,0,0,0,0,1,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Erysimum capitatum,16.77601814,40.406275,3623,1.5638093091724598e-5,0.2550881346276887,Brassicaceae,Erysimum,capitatum,below,D,forb,dicot,2010,0,2014,0.025,0.025,0.25,32.082875,44.21139,36.668344924656175,36.0089945,25.9844456,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,200,100,400,200,1,0,0,1,0,0,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Festuca minutiflora,16.77601814,40.406275,3623,1.866971351467123e-4,0.774701224846524,Poaceae,Festuca,minutiflora,below,D,gram,monocot,2010,0,2014,0.375,0.375,3.75,37.39503,45.1956,39.54268645840708,39.444068,9.874760000000002,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,NA,NA,NA,NA,1,0,0,1,0,0,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Geum rossii,16.77601814,40.406275,3623,1.5498002709086125e-4,0.5614848625411831,Rosaceae,Geum,rossii,below,D,forb,dicot,2010,2.875,2014,1.25,-1.625,-0.5462184873949579,35.354091,65.56348,43.257603317868856,39.642604000000006,31.585003,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,600,200,600,600,0,0,0,0,1,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Helictotrichon mortonianum,16.77601814,40.406275,3623,4.33955844052962e-4,0.6241154853585611,Poaceae,Helictotrichon,mortonianum,below,D,gram,monocot,2010,5,2014,1.5625,-3.4375,-0.6740196078431373,38.0545,40.42802,39.34995088,39.335,3.792008999999993,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,0,0,600,600,0,0,0,0,1,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Kobresia myosuroides,16.77601814,40.406275,3623,1.5349423323895463e-4,0.5542391038551662,Cyperaceae,Kobresia,myosuroides,below,D,gram,monocot,2010,0,2014,0,0,0,37.6415585,69.3667,51.620614640218534,47.3123185,33.571746,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,0,200,0,0,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Lloydia serotina,16.77601814,40.406275,3623,8.004043362835004e-5,0.6915523340086777,Liliaceae,Lloydia,serotina,below,D,forb,monocot,2010,1,2014,0.4,-0.6,-0.5454545454545454,37.880071,67.6666666667,48.81675269745113,44.834501,34.290310666699995,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,400,200,600,0,0,0,0,1,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Luzula spicata,16.77601814,40.406275,3623,5.6784633842401393e-5,0.5870549487102524,Juncaceae,Luzula,spicata,below,D,gram,monocot,2010,0.375,2014,0.0625,-0.3125,-0.6578947368421053,37.427384000000004,60.166667,43.43978615275566,43.694827,24.876346,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,200,0,400,0,0,0,0,1,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Mertensia lanceolata,16.77601814,40.406275,3623,3.68808190850755e-5,0.3299853967276867,Boraginaceae,Mertensia,lanceolata,below,D,forb,dicot,2010,0.25,2014,0.027500000000000004,-0.2225,-0.6357142857142858,36.556755,44.397982,39.73326279175959,39.3722032,11.103507999999998,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,200,600,400,0,0,0,0,1,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Minuartia obtusiloba,16.77601814,40.406275,3623,5.495991906526871e-5,0.5688823883223982,Caryophyllaceae,Minuartia,obtusiloba,above,D,forb,dicot,2010,4,2014,5,1,0.24390243902439027,37.4,64.767822,44.971697631589016,45.4287105,31.39146599999999,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,600,400,600,600,0,0,0,1,0,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Oreoxis alpina,16.77601814,40.406275,3623,1.6792116209085985e-4,0.2727638200808695,Apiaceae,Oreoxis,alpina,below,D,forb,dicot,2010,1.125,2014,1.3125,0.1875,0.1530612244897959,37.4924,40.4105,39.044948710294115,39.164899,4.729900000000001,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,600,600,600,600,0,0,0,1,0,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Paronychia pulvinata,16.77601814,40.406275,3623,3.092336803842373e-4,0.441736228834246,Caryophyllaceae,Paronychia,pulvinata,above,E,forb,dicot,2010,5.5,2014,5.5,0,0,37.36434,40.36335,39.16862070083333,39.13381415,4.565249999999999,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,600,600,600,0,0,0,0,0,1,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Poa alpina,16.77601814,40.406275,3623,4.953858311611072e-5,0.7434329015333242,Poaceae,Poa,alpina,below,D,gram,monocot,2010,0,2014,0,0,0,37.75694444,66.1333,51.0993581142799,48.689444,30.180300000000003,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,NA,NA,NA,NA,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Poa arctica,16.77601814,40.406275,3623,3.1707222352104604e-5,0.8682422178097643,Poaceae,Poa,arctica,below,D,gram,monocot,2010,0.25,2014,0,-0.25,-0.7142857142857143,39.380913,70.4167,61.53357414793976,63.41,35.12738000000001,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,0,400,400,0,1,0,0,1,0,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Poa glauca,16.77601814,40.406275,3623,2.9234729397506893e-5,0.7867649126761176,Poaceae,Poa,glauca,below,D,gram,monocot,2010,0.875,2014,2.125,1.25,1.2820512820512822,39.933336,70.48,61.42867523209827,63.75,37.1047,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,600,400,600,0,0,0,1,0,0,1,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Polemonium viscosum,16.77601814,40.406275,3623,1.1785563758300288e-4,0.549607447310946,Polemoniaceae,Polemonium,viscosum,below,D,forb,dicot,2010,0,2014,0,0,0,37.11902,45.044112,40.28951149264191,39.36333,9.749659,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,0,600,0,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Polygonum bistortoides,16.77601814,40.406275,3623,1.8349382606243525e-5,0.2994619406278644,Polygonaceae,Polygonum,bistortoides,below,D,forb,dicot,2010,0,2014,0,0,0,34.2574,47.25389,42.43127227524465,43.78545,22.762196,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,400,200,400,400,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
RMN,VQS,S,VQS1,Potentilla concinna,16.77601814,40.406275,3623,3.447995628051952e-5,0.33831929066314886,Rosaceae,Potentilla,concinna,below,D,forb,dicot,2010,0,2014,0,0,0,35.34639,44.49082,39.21566382794621,38.994067,11.74382,10.696,11.3214,12.503,223,245.6,265,710.8800000000001,1057.5739999999998,1423.2799999999997,1.5884603692198203,1.9701950674107627,2.2844970038908547,1.2077364644232675,1.4309890176855538,1.505255227603562,0.37464324332627275,0.5392060497252088,0.8166631074859501,146.01000000000002,202.62199999999999,256.32,161,179.2,208,NA,NA,NA,NA,1,1,1,0,0,1,0,0.6722167961006817,-1.926024551796849
